id,Status_C,Status_CL,Status_D
7905,1,1,1
7906,1,1,1
7907,1,1,1
7908,1,1,1
7909,1,1,1
7910,1,1,1
7911,1,1,1
7912,1,1,1
7913,1,1,1
7914,1,1,1
7915,1,1,1
7916,1,1,1
7917,1,1,1
7918,1,1,1
7919,1,1,1
7920,1,1,1
7921,1,1,1
7922,1,1,1
7923,1,1,1
7924,1,1,1
7925,1,1,1
7926,1,1,1
7927,1,1,1
7928,1,1,1
7929,1,1,1
7930,1,1,1
7931,1,1,1
7932,1,1,1
7933,1,1,1
7934,1,1,1
7935,1,1,1
7936,1,1,1
7937,1,1,1
7938,1,1,1
7939,1,1,1
7940,1,1,1
7941,1,1,1
7942,1,1,1
7943,1,1,1
7944,1,1,1
7945,1,1,1
7946,1,1,1
7947,1,1,1
7948,1,1,1
7949,1,1,1
7950,1,1,1
7951,1,1,1
7952,1,1,1
7953,1,1,1
7954,1,1,1
7955,1,1,1
7956,1,1,1
7957,1,1,1
7958,1,1,1
7959,1,1,1
7960,1,1,1
7961,1,1,1
7962,1,1,1
7963,1,1,1
7964,1,1,1
7965,1,1,1
7966,1,1,1
7967,1,1,1
7968,1,1,1
7969,1,1,1
7970,1,1,1
7971,1,1,1
7972,1,1,1
7973,1,1,1
7974,1,1,1
7975,1,1,1
7976,1,1,1
7977,1,1,1
7978,1,1,1
7979,1,1,1
7980,1,1,1
7981,1,1,1
7982,1,1,1
7983,1,1,1
7984,1,1,1
7985,1,1,1
7986,1,1,1
7987,1,1,1
7988,1,1,1
7989,1,1,1
7990,1,1,1
7991,1,1,1
7992,1,1,1
7993,1,1,1
7994,1,1,1
7995,1,1,1
7996,1,1,1
7997,1,1,1
7998,1,1,1
7999,1,1,1
8000,1,1,1
8001,1,1,1
8002,1,1,1
8003,1,1,1
8004,1,1,1
8005,1,1,1
8006,1,1,1
8007,1,1,1
8008,1,1,1
8009,1,1,1
8010,1,1,1
8011,1,1,1
8012,1,1,1
8013,1,1,1
8014,1,1,1
8015,1,1,1
8016,1,1,1
8017,1,1,1
8018,1,1,1
8019,1,1,1
8020,1,1,1
8021,1,1,1
8022,1,1,1
8023,1,1,1
8024,1,1,1
8025,1,1,1
8026,1,1,1
8027,1,1,1
8028,1,1,1
8029,1,1,1
8030,1,1,1
8031,1,1,1
8032,1,1,1
8033,1,1,1
8034,1,1,1
8035,1,1,1
8036,1,1,1
8037,1,1,1
8038,1,1,1
8039,1,1,1
8040,1,1,1
8041,1,1,1
8042,1,1,1
8043,1,1,1
8044,1,1,1
8045,1,1,1
8046,1,1,1
8047,1,1,1
8048,1,1,1
8049,1,1,1
8050,1,1,1
8051,1,1,1
8052,1,1,1
8053,1,1,1
8054,1,1,1
8055,1,1,1
8056,1,1,1
8057,1,1,1
8058,1,1,1
8059,1,1,1
8060,1,1,1
8061,1,1,1
8062,1,1,1
8063,1,1,1
8064,1,1,1
8065,1,1,1
8066,1,1,1
8067,1,1,1
8068,1,1,1
8069,1,1,1
8070,1,1,1
8071,1,1,1
8072,1,1,1
8073,1,1,1
8074,1,1,1
8075,1,1,1
8076,1,1,1
8077,1,1,1
8078,1,1,1
8079,1,1,1
8080,1,1,1
